icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label,head_neck_cancer,gi_cancer,colorectal_cancer,lung_cancer,bone_cancer,melanoma_cancer,breast_cancer,uterine_cervical_cancer,other_female_cancer,male_genital_cancer,urinary_cancer,brain_cancer,lymph_hem_cancer,other_cancer,benign_cancer,nonmelanoma_skin_cancer,uncertain_unspecified_cancer,carcinoma_in_situ_cancer
'1500',9,malignant neoplasm of cervical esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1501',9,malignant neoplasm of thoracic esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1502',9,malignant neoplasm of abdominal esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1503',9,malignant neoplasm of upper third of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1504',9,malignant neoplasm of middle third of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1505',9,malignant neoplasm of lower third of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1508',9,malignant neoplasm of other specified part of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1509',9,"malignant neoplasm of esophagus, unspecified site",12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2301',9,carcinoma in situ of esophagus,12,(12) cancer of esophagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'V1003',9,personal history of malignant neoplasm of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C153',10,malignant neoplasm of upper third of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C154',10,malignant neoplasm of middle third of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C155',10,malignant neoplasm of lower third of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C158',10,malignant neoplasm of overlapping sites of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C159',10,"malignant neoplasm of esophagus, unspecified",12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C49A1',10,gastrointestinal stromal tumor of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'D001',10,carcinoma in situ of esophagus,12,(12) cancer of esophagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'Z8501',10,personal history of malignant neoplasm of esophagus,12,(12) cancer of esophagus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1510',9,malignant neoplasm of cardia,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1511',9,malignant neoplasm of pylorus,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1512',9,malignant neoplasm of pyloric antrum,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1513',9,malignant neoplasm of fundus of stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1514',9,malignant neoplasm of body of stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1515',9,"malignant neoplasm of lesser curvature of stomach, unspecified",13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1516',9,"malignant neoplasm of greater curvature of stomach, unspecified",13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1518',9,malignant neoplasm of other specified sites of stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1519',9,"malignant neoplasm of stomach, unspecified site",13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20923',9,malignant carcinoid tumor of the stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2302',9,carcinoma in situ of stomach,13,(13) cancer of stomach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'V1004',9,personal history of malignant neoplasm of stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C160',10,malignant neoplasm of cardia,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C161',10,malignant neoplasm of fundus of stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C162',10,malignant neoplasm of body of stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C163',10,malignant neoplasm of pyloric antrum,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C164',10,malignant neoplasm of pylorus,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C165',10,"malignant neoplasm of lesser curvature of stomach, unspecified",13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C166',10,"malignant neoplasm of greater curvature of stomach, unspecified",13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C168',10,malignant neoplasm of overlapping sites of stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C169',10,"malignant neoplasm of stomach, unspecified",13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C49A2',10,gastrointestinal stromal tumor of stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C49A3',10,gastrointestinal stromal tumor of small intestine,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C7A092',10,malignant carcinoid tumor of the stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'D002',10,carcinoma in situ of stomach,13,(13) cancer of stomach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'Z85028',10,personal history of other malignant neoplasm of stomach,13,(13) cancer of stomach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1530',9,malignant neoplasm of hepatic flexure,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1531',9,malignant neoplasm of transverse colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1532',9,malignant neoplasm of descending colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1533',9,malignant neoplasm of sigmoid colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1534',9,malignant neoplasm of cecum,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1535',9,malignant neoplasm of appendix vermiformis,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1536',9,malignant neoplasm of ascending colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1537',9,malignant neoplasm of splenic flexure,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1538',9,malignant neoplasm of other specified sites of large intestine,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1539',9,"malignant neoplasm of colon, unspecified site",14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1590',9,"malignant neoplasm of intestinal tract, part unspecified",14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20910',9,"malignant carcinoid tumor of the large intestine, unspecified portion",14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20911',9,malignant carcinoid tumor of the appendix,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20912',9,malignant carcinoid tumor of the cecum,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20913',9,malignant carcinoid tumor of the ascending colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20914',9,malignant carcinoid tumor of the transverse colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20915',9,malignant carcinoid tumor of the descending colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20916',9,malignant carcinoid tumor of the sigmoid colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2303',9,carcinoma in situ of colon,14,(14) cancer of colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'V1005',9,personal history of malignant neoplasm of large intestine,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C180',10,malignant neoplasm of cecum,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C181',10,malignant neoplasm of appendix,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C182',10,malignant neoplasm of ascending colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C183',10,malignant neoplasm of hepatic flexure,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C184',10,malignant neoplasm of transverse colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C185',10,malignant neoplasm of splenic flexure,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C186',10,malignant neoplasm of descending colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C187',10,malignant neoplasm of sigmoid colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C188',10,malignant neoplasm of overlapping sites of colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C189',10,"malignant neoplasm of colon, unspecified",14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C260',10,"malignant neoplasm of intestinal tract, part unspecified",14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C49A4',10,gastrointestinal stromal tumor of large intestine,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C7A020',10,malignant carcinoid tumor of the appendix,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C7A021',10,malignant carcinoid tumor of the cecum,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C7A022',10,malignant carcinoid tumor of the ascending colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C7A023',10,malignant carcinoid tumor of the transverse colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C7A024',10,malignant carcinoid tumor of the descending colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C7A025',10,malignant carcinoid tumor of the sigmoid colon,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C7A029',10,"malignant carcinoid tumor of the large intestine, unspecified portion",14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'D010',10,carcinoma in situ of colon,14,(14) cancer of colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'Z85038',10,personal history of other malignant neoplasm of large intestine,14,(14) cancer of colon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1540',9,malignant neoplasm of rectosigmoid junction,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1541',9,malignant neoplasm of rectum,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1542',9,malignant neoplasm of anal canal,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1543',9,"malignant neoplasm of anus, unspecified site",15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1548',9,"malignant neoplasm of other sites of rectum, rectosigmoid junction, and anus",15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20917',9,malignant carcinoid tumor of the rectum,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2304',9,carcinoma in situ of rectum,15,(15) cancer of rectum and anus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'2305',9,carcinoma in situ of anal canal,15,(15) cancer of rectum and anus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'2306',9,"carcinoma in situ of anus, unspecified",15,(15) cancer of rectum and anus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'79670',9,abnormal glandular papanicolaou smear of anus,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'79671',9,papanicolaou smear of anus with atypical squamous cells of undetermined significance (asc-us),15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'79672',9,papanicolaou smear of anus with atypical squamous cells cannot exclude high grade squamous intraepithelial lesion (asc-h),15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'79673',9,papanicolaou smear of anus with low grade squamous intraepithelial lesion (lgsil),15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'79674',9,papanicolaou smear of anus with high grade squamous intraepithelial lesion (hgsil),15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'79676',9,papanicolaou smear of anus with cytologic evidence of malignancy,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'V1006',9,"personal history of malignant neoplasm of rectum, rectosigmoid junction, and anus",15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C19',10,malignant neoplasm of rectosigmoid junction,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C20',10,malignant neoplasm of rectum,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C210',10,"malignant neoplasm of anus, unspecified",15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C211',10,malignant neoplasm of anal canal,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C212',10,malignant neoplasm of cloacogenic zone,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C218',10,"malignant neoplasm of overlapping sites of rectum, anus and anal canal",15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C49A5',10,gastrointestinal stromal tumor of rectum,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C7A026',10,malignant carcinoid tumor of the rectum,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'D011',10,carcinoma in situ of rectosigmoid junction,15,(15) cancer of rectum and anus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D012',10,carcinoma in situ of rectum,15,(15) cancer of rectum and anus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D013',10,carcinoma in situ of anus and anal canal,15,(15) cancer of rectum and anus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'R85610',10,atypical squamous cells of undetermined significance on cytologic smear of anus (asc-us),15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'R85611',10,atypical squamous cells cannot exclude high grade squamous intraepithelial lesion on cytologic smear of anus (asc-h),15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'R85612',10,low grade squamous intraepithelial lesion on cytologic smear of anus (lgsil),15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'R85613',10,high grade squamous intraepithelial lesion on cytologic smear of anus (hgsil),15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'R85614',10,cytologic evidence of malignancy on smear of anus,15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'Z85048',10,"personal history of other malignant neoplasm of rectum, rectosigmoid junction, and anus",15,(15) cancer of rectum and anus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1550',9,"malignant neoplasm of liver, primary",16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1551',9,malignant neoplasm of intrahepatic bile ducts,16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1552',9,"malignant neoplasm of liver, not specified as primary or secondary",16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2308',9,carcinoma in situ of liver and biliary system,16,(16) cancer of liver and intrahepatic bile duct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'V1007',9,personal history of malignant neoplasm of liver,16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C220',10,liver cell carcinoma,16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C221',10,intrahepatic bile duct carcinoma,16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C222',10,hepatoblastoma,16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C223',10,angiosarcoma of liver,16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C224',10,other sarcomas of liver,16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C227',10,other specified carcinomas of liver,16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C228',10,"malignant neoplasm of liver, primary, unspecified as to type",16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C229',10,"malignant neoplasm of liver, not specified as primary or secondary",16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'D015',10,"carcinoma in situ of liver, gallbladder and bile ducts",16,(16) cancer of liver and intrahepatic bile duct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'Z8505',10,personal history of malignant neoplasm of liver,16,(16) cancer of liver and intrahepatic bile duct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1570',9,malignant neoplasm of head of pancreas,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1571',9,malignant neoplasm of body of pancreas,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1572',9,malignant neoplasm of tail of pancreas,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1573',9,malignant neoplasm of pancreatic duct,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1574',9,malignant neoplasm of islets of langerhans,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1578',9,malignant neoplasm of other specified sites of pancreas,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1579',9,"malignant neoplasm of pancreas, part unspecified",17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C250',10,malignant neoplasm of head of pancreas,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C251',10,malignant neoplasm of body of pancreas,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C252',10,malignant neoplasm of tail of pancreas,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C253',10,malignant neoplasm of pancreatic duct,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C254',10,malignant neoplasm of endocrine pancreas,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C257',10,malignant neoplasm of other parts of pancreas,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C258',10,malignant neoplasm of overlapping sites of pancreas,17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C259',10,"malignant neoplasm of pancreas, unspecified",17,(17) cancer of pancreas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1520',9,malignant neoplasm of duodenum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1521',9,malignant neoplasm of jejunum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1522',9,malignant neoplasm of ileum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1523',9,malignant neoplasm of meckel's diverticulum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1528',9,malignant neoplasm of other specified sites of small intestine,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1529',9,"malignant neoplasm of small intestine, unspecified site",18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1560',9,malignant neoplasm of gallbladder,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1561',9,malignant neoplasm of extrahepatic bile ducts,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1562',9,malignant neoplasm of ampulla of vater,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1568',9,malignant neoplasm of other specified sites of gallbladder and extrahepatic bile ducts,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1569',9,"malignant neoplasm of biliary tract, part unspecified site",18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1580',9,malignant neoplasm of retroperitoneum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1588',9,malignant neoplasm of specified parts of peritoneum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1589',9,"malignant neoplasm of peritoneum, unspecified",18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1591',9,"malignant neoplasm of spleen, not elsewhere classified",18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1598',9,malignant neoplasm of other sites of digestive system and intra-abdominal organs,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'1599',9,malignant neoplasm of ill-defined sites within the digestive organs and peritoneum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20900',9,"malignant carcinoid tumor of the small intestine, unspecified portion",18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20901',9,malignant carcinoid tumor of the duodenum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20902',9,malignant carcinoid tumor of the jejunum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'20903',9,malignant carcinoid tumor of the ileum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2307',9,carcinoma in situ of other and unspecified parts of intestine,18,(18) cancer of other gi organs; peritoneum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'2309',9,carcinoma in situ of other and unspecified digestive organs,18,(18) cancer of other gi organs; peritoneum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'V1000',9,"personal history of malignant neoplasm of gastrointestinal tract, unspecified",18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'V1009',9,personal history of malignant neoplasm of other gastrointestinal tract,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C170',10,malignant neoplasm of duodenum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C171',10,malignant neoplasm of jejunum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C172',10,malignant neoplasm of ileum,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C173',10,"meckel's diverticulum, malignant",18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'C178',10,malignant neoplasm of overlapping sites of small intestine,18,(18) cancer of other gi organs; peritoneum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
