ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00019158255',hydrocodone bitartrate (bulk),hydrocodone,hydrocodone,NA,.,NA,mallinckrodt,active,NA,NA,NA
'00023041901',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,2.5-325,mg/1,"allergan, inc.",NA,NA,NA,NA
'00247034230',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,prescript pharm,inactive,NA,NA,NA
'00247034290',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,prescript pharm,inactive,NA,NA,NA
'00247034298',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,prescript pharm,inactive,NA,NA,NA
'00247061300',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061306',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061310',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061312',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061315',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061316',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061320',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061324',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061325',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061330',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061350',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247061390',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,prescript pharm,inactive,NA,NA,NA
'00247097812',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,prescript pharm,inactive,NA,NA,NA
'00247097815',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,prescript pharm,inactive,NA,NA,NA
'00247097816',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,prescript pharm,inactive,NA,NA,NA
'00247097820',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,prescript pharm,inactive,NA,NA,NA
'00247097830',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,prescript pharm,inactive,NA,NA,NA
'00247103608',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,prescript pharm,inactive,NA,NA,NA
'00247103620',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,prescript pharm,inactive,NA,NA,NA
'00247103690',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,prescript pharm,inactive,NA,NA,NA
'00247126220',lortab,hydrocodone; paracetamol,hydrocodone,NA,7.5-500,mg,prescript pharm,inactive,NA,NA,NA
'00247141560',lortab elixir,hydrocodone; paracetamol,hydrocodone,NA,7.5-500,mg/15 ml,prescript pharm,inactive,NA,NA,NA
'00254203401',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,"5 mg/1,                         325  mg/1",NA,"par pharmaceutical, inc.",NA,NA,NA,NA
'00254203601',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,"10 mg/1,                         325  mg/1",NA,"par pharmaceutical, inc.",NA,NA,NA,NA
'00254359128',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,2.5-500,mg,vintage pharm,inactive,NA,NA,NA
'00254359228',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,vintage pharm,inactive,NA,NA,NA
'00254359235',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,vintage pharm,inactive,NA,NA,NA
'00254359238',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,vintage pharm,inactive,NA,NA,NA
'00254359428',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,vintage pharm,inactive,NA,NA,NA
'00254359435',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,vintage pharm,inactive,NA,NA,NA
'00254359438',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,vintage pharm,inactive,NA,NA,NA
'00254359528',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,vintage pharm,inactive,NA,NA,NA
'00254359535',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,vintage pharm,inactive,NA,NA,NA
'00254359628',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,vintage pharm,inactive,NA,NA,NA
'00254359635',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,vintage pharm,inactive,NA,NA,NA
'00254359728',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,vintage pharm,inactive,NA,NA,NA
'00254359735',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,vintage pharm,inactive,NA,NA,NA
'00254359828',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,vintage pharm,inactive,NA,NA,NA
'00254359835',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,vintage pharm,inactive,NA,NA,NA
'00254360028',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,vintage pharm,inactive,NA,NA,NA
'00254360035',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,vintage pharm,inactive,NA,NA,NA
'00254360038',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,vintage pharm,inactive,NA,NA,NA
'00254360128',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,vintage pharm,active,NA,NA,NA
'00254360135',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,vintage pharm,active,NA,NA,NA
'00254920258',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,2.5-167,mg/5 ml,vintage pharm,inactive,NA,NA,NA
'00258362201',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,inwood labs.,inactive,NA,NA,NA
'00258362205',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,inwood labs.,inactive,NA,NA,NA
'00258365801',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,inwood labs.,inactive,NA,NA,NA
'00258365805',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,inwood labs.,inactive,NA,NA,NA
'00258366601',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,inwood labs.,inactive,NA,NA,NA
'00258366605',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,inwood labs.,inactive,NA,NA,NA
'00302332101',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,genetco,inactive,NA,NA,NA
'00302332105',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,genetco,inactive,NA,NA,NA
'00304140701',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,j.j.balan inc.,inactive,NA,NA,NA
'00304140705',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,j.j.balan inc.,inactive,NA,NA,NA
'00306418380',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,azar inc,inactive,NA,NA,NA
'00339404912',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,caremark rx svc,inactive,NA,NA,NA
'00339405112',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,caremark rx svc,inactive,NA,NA,NA
'00349849401',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,parmed pharm.,inactive,NA,NA,NA
'00349849405',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,parmed pharm.,inactive,NA,NA,NA
'00349849410',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,parmed pharm.,inactive,NA,NA,NA
'00349849453',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,parmed pharm.,inactive,NA,NA,NA
'00349868201',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,parmed pharm.,inactive,NA,NA,NA
'00349868205',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,parmed pharm.,inactive,NA,NA,NA
'00364074401',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,schein,inactive,NA,NA,NA
'00364074405',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,schein,inactive,NA,NA,NA
'00364250501',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,schein,inactive,NA,NA,NA
'00403109312',lorcet hd,hydrocodone; paracetamol,hydrocodone,NA,5-500,mg,compumed inc.,inactive,NA,NA,NA
'00403109710',lorcet plus,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403109715',lorcet plus,hydrocodone; paracetamol,hydrocodone,NA,7.5-650,mg,compumed inc.,inactive,NA,NA,NA
'00403109720',lorcet plus,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403125730',lortab,hydrocodone; paracetamol,hydrocodone,NA,5-500,mg,compumed inc.,inactive,NA,NA,NA
'00403125810',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'00403125812',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,compumed inc.,inactive,NA,NA,NA
'00403125814',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'00403125815',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,compumed inc.,inactive,NA,NA,NA
'00403125820',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,compumed inc.,inactive,NA,NA,NA
'00403125824',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,compumed inc.,inactive,NA,NA,NA
'00403125830',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,compumed inc.,inactive,NA,NA,NA
'00403126012',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,compumed inc.,inactive,NA,NA,NA
'00403126015',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403126020',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403126030',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403227710',vicodin,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'00403227712',vicodin,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'00403227715',vicodin,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,compumed inc.,inactive,NA,NA,NA
'00403227730',vicodin,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,compumed inc.,inactive,NA,NA,NA
'00403297601',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'00403297612',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'00403411120',lortab 2.5/500,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-2.5 mg,NA,NA,NA,NA,NA,NA
'00403411130',lortab 2.5/500,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-2.5 mg,NA,NA,NA,NA,NA,NA
'00403452210',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,750 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403452215',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,750 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403452220',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,750 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403452230',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,750 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403468701',lorcet 10/650,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-10 mg,NA,NA,NA,NA,NA,NA
'00403468730',lorcet 10/650,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-10 mg,NA,NA,NA,NA,NA,NA
'00403506124',lortab asa,aspirin; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'00403519610',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403519620',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00403530612',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,compumed inc.,inactive,NA,NA,NA
'00405001501',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,aligen,inactive,NA,NA,NA
'00405001502',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,aligen,inactive,NA,NA,NA
'00405001601',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,aligen,inactive,NA,NA,NA
'00405001602',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,aligen,inactive,NA,NA,NA
'00405001701',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,aligen,inactive,NA,NA,NA
'00405001702',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,aligen,inactive,NA,NA,NA
'00406012301',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012305',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012310',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012312',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-325,mg/1,NA,NA,NA,NA,NA
'00406012320',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-325,mg/1,NA,NA,NA,NA,NA
'00406012323',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012330',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-325,mg/1,NA,NA,NA,NA,NA
'00406012360',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-325,mg/1,NA,NA,NA,NA,NA
'00406012362',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012390',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-325,mg/1,NA,NA,NA,NA,NA
'00406012401',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012405',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012410',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012412',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,7.5-325,mg/1,NA,NA,NA,NA,NA
'00406012420',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,7.5-325,mg/1,NA,NA,NA,NA,NA
'00406012423',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012430',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,7.5-325,mg/1,NA,NA,NA,NA,NA
'00406012460',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,7.5-325,mg/1,NA,NA,NA,NA,NA
'00406012462',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012490',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,7.5-325,mg/1,NA,NA,NA,NA,NA
'00406012501',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012505',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012510',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012523',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406012562',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406035701',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035705',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035709',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035710',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035723',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035733',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035762',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035763',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035791',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035792',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-500,mg/1,"mallinckrodt, inc.",NA,NA,NA,NA
'00406035801',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035805',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035823',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035833',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035862',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035863',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mallinckrodt sp,inactive,NA,NA,NA
'00406035891',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035901',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035905',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406035910',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036001',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036005',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036009',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036010',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036091',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036101',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036105',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036162',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036191',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036201',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036301',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036305',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036323',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036362',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036363',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,mallinckrodt sp,inactive,NA,NA,NA
'00406036391',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406036401',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-750,mg,mallinckrodt ph,inactive,NA,NA,NA
